bin_left,bin_right,x_center,dns_count,dns_phi,aibm_count,aibm_phi
-0.5166666666666666,-0.5083333333333333,-0.5125,23,1.5204612160050457,23,0.7494738768517444
-0.5083333333333333,-0.5,-0.5041666666666667,27,0.81960962807425,27,0.4233852716438675
-0.5,-0.4916666666666667,-0.49583333333333335,22,2.6570407894144834,22,1.360629584111871
-0.4916666666666667,-0.4833333333333334,-0.48750000000000004,23,1.7847636826143332,23,0.4641007309135129
-0.4833333333333334,-0.475,-0.4791666666666667,26,2.757719182880316,26,2.292322862901578
-0.475,-0.4666666666666667,-0.4708333333333333,30,8.941867052922303,30,3.4702650529532977
-0.4666666666666667,-0.45833333333333337,-0.4625,20,2.1483545375390296,20,2.9435610533779206
-0.45833333333333337,-0.44999999999999996,-0.45416666666666666,28,3.1018727210398107,28,2.373866806795437
-0.44999999999999996,-0.44166666666666665,-0.4458333333333333,22,1.3772119264820382,22,0.3766357792572381
-0.44166666666666665,-0.43333333333333335,-0.4375,28,2.103559365970643,28,2.093382315443255
-0.43333333333333335,-0.42500000000000004,-0.4291666666666667,16,8.08500127105057,16,0.7382946535807801
-0.42500000000000004,-0.41666666666666663,-0.42083333333333334,26,2.689888381476897,26,0.9057576092025936
-0.41666666666666663,-0.4083333333333333,-0.4125,27,1.4115320915306626,27,1.1031563060222616
-0.4083333333333333,-0.4,-0.4041666666666667,29,1.5094114144378672,29,1.4774606160941193
-0.4,-0.3916666666666667,-0.39583333333333337,32,0.8333006359025646,32,0.4779470077846272
-0.3916666666666667,-0.3833333333333333,-0.3875,20,1.6439948681857373,20,0.9324648063842593
-0.3833333333333333,-0.375,-0.37916666666666665,22,2.5093225193633883,22,0.8670118833371128
-0.375,-0.3666666666666667,-0.37083333333333335,28,0.8622807910347431,28,0.576277592623967
-0.3666666666666667,-0.3583333333333334,-0.36250000000000004,22,1.2419866880767614,22,2.0377211916230578
-0.3583333333333334,-0.35,-0.3541666666666667,14,1.4641297480771653,14,1.0247721220099237
-0.35,-0.3416666666666667,-0.3458333333333333,24,1.1545755631563355,24,0.530257478916894
-0.3416666666666667,-0.33333333333333337,-0.3375,29,2.6709504763460625,29,4.070786242861408
-0.33333333333333337,-0.32499999999999996,-0.32916666666666666,26,1.1240389598872955,26,0.5361276387781269
-0.32499999999999996,-0.31666666666666665,-0.3208333333333333,31,1.5455457270753925,31,5.0838434642470185
-0.31666666666666665,-0.30833333333333335,-0.3125,20,0.599729097160819,20,0.9401703578938173
-0.30833333333333335,-0.30000000000000004,-0.3041666666666667,25,1.44215075029575,25,0.8317782015326435
-0.30000000000000004,-0.29166666666666663,-0.29583333333333334,31,1.650816994233856,31,0.83176604870066
-0.29166666666666663,-0.2833333333333333,-0.2875,17,1.781887429861399,17,2.031069761868834
-0.2833333333333333,-0.275,-0.2791666666666667,27,1.6054509223283946,27,0.7780808806428566
-0.275,-0.2666666666666667,-0.27083333333333337,25,1.5573423895971457,25,1.0169958235281669
-0.2666666666666667,-0.2583333333333333,-0.2625,28,1.3139457141707198,28,1.4036922172702453
-0.2583333333333333,-0.25,-0.25416666666666665,25,2.3143268353110393,25,1.1745647269069368
-0.25,-0.2416666666666667,-0.24583333333333335,22,2.6399057980593055,22,1.2424166850221525
-0.2416666666666667,-0.2333333333333334,-0.23750000000000004,22,2.1581394941569507,22,0.5560883832166844
-0.2333333333333334,-0.22499999999999998,-0.22916666666666669,30,4.78381852017105,30,0.7386105552145757
-0.22499999999999998,-0.21666666666666667,-0.22083333333333333,22,10.737180421282476,22,1.6449544498375361
-0.21666666666666667,-0.20833333333333337,-0.21250000000000002,21,2.724168460643655,21,1.4553472743054159
-0.20833333333333337,-0.19999999999999996,-0.20416666666666666,28,4.096517252668879,28,6.078151393804577
-0.19999999999999996,-0.19166666666666665,-0.1958333333333333,21,1.5504942260385597,21,1.150239935709739
-0.19166666666666665,-0.18333333333333335,-0.1875,17,1.193580780448535,17,0.7863321370041283
-0.18333333333333335,-0.17500000000000004,-0.1791666666666667,19,2.9656552926598305,19,2.0952448305029217
-0.17500000000000004,-0.16666666666666663,-0.17083333333333334,16,1.106292656177642,16,0.7300987296724157
-0.16666666666666663,-0.15833333333333333,-0.16249999999999998,20,3.0932250600689195,20,1.7167456758349655
-0.15833333333333333,-0.15000000000000002,-0.15416666666666667,29,3.9381613315377137,29,1.6396881772172804
-0.15000000000000002,-0.14166666666666672,-0.14583333333333337,27,1.4498613088429821,27,0.5813436720911324
-0.14166666666666672,-0.1333333333333333,-0.1375,24,1.4205886820025002,24,0.5279930864291064
-0.1333333333333333,-0.125,-0.12916666666666665,21,2.7139216731940574,21,1.0862881931350672
-0.125,-0.1166666666666667,-0.12083333333333335,29,1.0256592681437804,29,1.5951092297227938
-0.1166666666666667,-0.10833333333333339,-0.11250000000000004,24,19.37891995901523,24,4.835399345109249
-0.10833333333333339,-0.09999999999999998,-0.10416666666666669,14,0.9337555326666628,14,0.28735598559521985
-0.09999999999999998,-0.09166666666666667,-0.09583333333333333,40,1.2581009897791848,40,0.8324083281164967
-0.09166666666666667,-0.08333333333333337,-0.08750000000000002,23,1.0798371531550448,23,0.49350448485486825
-0.08333333333333337,-0.07500000000000007,-0.07916666666666672,17,0.6733897831165284,17,2.108644839138489
-0.07500000000000007,-0.06666666666666665,-0.07083333333333336,26,0.6501548350109376,26,0.5139141016322463
-0.06666666666666665,-0.05833333333333335,-0.0625,17,0.7327600591756348,17,1.0709733334945775
-0.05833333333333335,-0.050000000000000044,-0.054166666666666696,22,1.5712862823334062,22,0.5158688279969498
-0.050000000000000044,-0.04166666666666663,-0.04583333333333334,28,4.354049746000844,28,1.155769367599141
-0.04166666666666663,-0.033333333333333326,-0.03749999999999998,23,0.6637205755525664,23,0.5234237842270201
-0.033333333333333326,-0.025000000000000022,-0.029166666666666674,32,4.709148645638701,32,13.97811623081715
-0.025000000000000022,-0.01666666666666672,-0.02083333333333337,32,3.518814614852951,32,0.5948081476178108
-0.01666666666666672,-0.008333333333333304,-0.012500000000000011,17,0.8246273461540576,17,0.426951930737057
-0.008333333333333304,0.0,-0.004166666666666652,29,1.5571284339406104,29,0.8761371393801661
0.0,0.008333333333333304,0.004166666666666652,20,0.7436735430552925,20,1.0810249044052196
0.008333333333333304,0.016666666666666607,0.012499999999999956,17,1.690881021731322,17,0.7935374062025623
0.016666666666666607,0.02499999999999991,0.02083333333333326,34,3.557664374780647,34,1.4570058738394367
0.02499999999999991,0.033333333333333215,0.029166666666666563,29,1.4858390252328206,29,0.4216511627827256
0.033333333333333215,0.04166666666666674,0.03749999999999998,21,1.1290253599962412,21,0.542821151466059
0.04166666666666674,0.050000000000000044,0.04583333333333339,15,0.9966283370230347,15,0.654005830490206
0.050000000000000044,0.05833333333333335,0.054166666666666696,18,3.613640196186738,18,1.1721208408689234
0.05833333333333335,0.06666666666666665,0.0625,24,2.055784794980706,24,0.6386125256926484
0.06666666666666665,0.07499999999999996,0.0708333333333333,21,0.9874957561636472,21,1.322188752769304
0.07499999999999996,0.08333333333333326,0.07916666666666661,27,2.6856282593381184,27,3.0108512715216786
0.08333333333333326,0.09166666666666656,0.08749999999999991,22,0.7746937769754412,22,0.4270056091391855
0.09166666666666656,0.10000000000000009,0.09583333333333333,31,1.9955190565815037,31,5.3504103855772955
0.10000000000000009,0.10833333333333339,0.10416666666666674,18,1.0640032080932729,18,0.7984425755642556
0.10833333333333339,0.1166666666666667,0.11250000000000004,18,3.4191956096032365,18,0.9063715385161307
0.1166666666666667,0.125,0.12083333333333335,31,3.2607679360468094,31,1.1146354206923672
0.125,0.1333333333333333,0.12916666666666665,15,1.1516148354154,15,2.9790223909683857
